accx, accy, accz, magx, magy, magz, roll, pitch, yaw
0.036295, 0.933056, 0.271694, 0.093380, 0.226520, -0.567700, 1.287444, -0.037331, 0.325561
0.044347, 0.927322, 0.265289, 0.093380, 0.226520, -0.567700, 1.292158, -0.045946, 0.325561
0.037454, 0.926285, 0.268827, 0.093240, 0.221060, -0.565040, 1.288335, -0.038813, 0.333695
0.048373, 0.928847, 0.294996, 0.092820, 0.222600, -0.565880, 1.263278, -0.049595, 0.329609
0.041297, 0.932568, 0.311039, 0.091420, 0.227920, -0.568120, 1.248869, -0.041983, 0.316009
0.031049, 0.933544, 0.322812, 0.089040, 0.221620, -0.569940, 1.237875, -0.031423, 0.316580
0.026901, 0.925004, 0.293410, 0.089040, 0.221620, -0.569940, 1.263637, -0.027714, 0.316580
0.022753, 0.929640, 0.304878, 0.091280, 0.230160, -0.576240, 1.253896, -0.023252, 0.312117
0.018666, 0.926041, 0.289262, 0.089460, 0.231140, -0.571480, 1.268035, -0.019238, 0.303833
0.015738, 0.921649, 0.273463, 0.091000, 0.226100, -0.576800, 1.282360, -0.016369, 0.317190
-0.000732, 0.923418, 0.290055, 0.084980, 0.232680, -0.579600, 1.266445, 0.000756, 0.284721
0.002928, 0.927017, 0.295667, 0.084980, 0.232680, -0.579600, 1.262051, -0.003009, 0.284721
0.008784, 0.922686, 0.299388, 0.086940, 0.230720, -0.576800, 1.257040, -0.009055, 0.294916
-0.004514, 0.927871, 0.316041, 0.084700, 0.227780, -0.581980, 1.242512, 0.004605, 0.290556
-0.003111, 0.921100, 0.310368, 0.080080, 0.234220, -0.575680, 1.245791, 0.003201, 0.263991
0.009821, 0.915793, 0.300181, 0.083300, 0.223440, -0.580160, 1.254050, -0.010190, 0.291397
-0.007320, 0.920978, 0.322202, 0.083300, 0.223440, -0.580160, 1.234257, 0.007502, 0.291397
0.009089, 0.916159, 0.310917, 0.081900, 0.229180, -0.581140, 1.243623, -0.009394, 0.277768
0.011285, 0.905362, 0.280234, 0.079380, 0.227360, -0.578620, 1.270622, -0.011907, 0.270457
0.006832, 0.910425, 0.313418, 0.078680, 0.226940, -0.586460, 1.239249, -0.007095, 0.268282
0.023607, 0.908778, 0.308660, 0.073920, 0.231980, -0.594580, 1.243378, -0.024592, 0.243026
0.038979, 0.899445, 0.314882, 0.073920, 0.231980, -0.594580, 1.234046, -0.040880, 0.243026
0.007991, 0.888465, 0.340197, 0.072100, 0.219520, -0.599480, 1.205114, -0.008399, 0.251894
0.008540, 0.883829, 0.368623, 0.072100, 0.222600, -0.607040, 1.175657, -0.008918, 0.247786
0.033428, 0.880474, 0.377590, 0.066920, 0.224980, -0.609560, 1.165670, -0.034879, 0.223665
0.067283, 0.894870, 0.461770, 0.058800, 0.221060, -0.615580, 1.094416, -0.066717, 0.194522
0.041114, 0.899140, 0.512888, 0.058800, 0.221060, -0.615580, 1.052410, -0.039698, 0.194522
0.012627, 0.872056, 0.454328, 0.054180, 0.227360, -0.614600, 1.090502, -0.012841, 0.168488
0.004636, 0.861076, 0.428281, 0.046620, 0.225120, -0.624260, 1.109248, -0.004821, 0.138753
0.011651, 0.860527, 0.446642, 0.041580, 0.231840, -0.630000, 1.092038, -0.012017, 0.112011
-0.001525, 0.873764, 0.453230, 0.037800, 0.234360, -0.623000, 1.092293, 0.001549, 0.094463
-0.003599, 0.852841, 0.463600, 0.037800, 0.234360, -0.623000, 1.072884, 0.003708, 0.094463
-0.002257, 0.849059, 0.465735, 0.040320, 0.229600, -0.632380, 1.069082, 0.002331, 0.108387
-0.022021, 0.848510, 0.487817, 0.032620, 0.233380, -0.637000, 1.049030, 0.022496, 0.073423
-0.009150, 0.841251, 0.477081, 0.026600, 0.238980, -0.632940, 1.054913, 0.009461, 0.045400
-0.000915, 0.841739, 0.498309, 0.018620, 0.234920, -0.639800, 1.036280, 0.000935, 0.013646
-0.040016, 0.868823, 0.533140, 0.018620, 0.234920, -0.639800, 1.020411, 0.039236, 0.013646
-0.047275, 0.839543, 0.518012, 0.017220, 0.242620, -0.644420, 1.017958, 0.047886, 0.005407
-0.024156, 0.829722, 0.498309, 0.016520, 0.244300, -0.641620, 1.029955, 0.024953, 0.002069
0.020496, 0.802272, 0.511912, 0.009660, 0.239400, -0.645680, 1.002848, -0.021533, -0.025121
-0.045201, 0.820084, 0.521062, 0.006300, 0.250040, -0.644560, 1.004770, 0.046488, -0.040259
-0.033123, 0.782691, 0.555222, 0.006300, 0.250040, -0.644560, 0.953806, 0.034503, -0.040259
-0.057096, 0.739869, 0.552599, -0.006720, 0.245140, -0.646800, 0.929290, 0.061750, -0.092856
-0.039833, 0.811544, 0.561078, -0.007840, 0.249480, -0.648060, 0.965885, 0.040351, -0.096865
-0.055327, 0.780617, 0.566324, -0.018480, 0.249760, -0.657860, 0.943172, 0.057306, -0.139306
-0.017690, 0.760426, 0.596092, -0.020860, 0.251860, -0.659820, 0.905955, 0.018306, -0.148085
-0.062159, 0.757010, 0.601765, -0.020860, 0.251860, -0.659820, 0.899159, 0.064189, -0.148085
-0.011529, 0.748714, 0.588589, -0.026180, 0.255640, -0.668080, 0.904568, 0.012105, -0.167504
0.069174, 0.807823, 0.538874, -0.030100, 0.255360, -0.661220, 0.982515, -0.071115, -0.182781
-0.074176, 0.805688, 0.574254, -0.042280, 0.252980, -0.674520, 0.951565, 0.074831, -0.231047
0.069723, 1.001132, 0.346785, -0.055300, 0.253260, -0.670320, 1.237339, -0.065713, -0.280428
-0.035807, 0.743834, 0.639646, -0.055300, 0.253260, -0.670320, 0.860565, 0.036483, -0.280428
0.014518, 0.463844, 0.758718, -0.065940, 0.245000, -0.683060, 0.548725, -0.016324, -0.328363
0.040870, 0.879437, 0.561200, -0.082320, 0.249480, -0.696080, 1.002807, -0.039156, -0.384167
-0.158234, 0.452376, 0.920795, -0.098140, 0.251440, -0.704200, 0.456654, 0.153031, -0.437577
0.042639, 0.439444, 0.786168, -0.117460, 0.245140, -0.711340, 0.509704, -0.047307, -0.512283
0.044530, 0.701439, 0.687897, -0.135240, 0.245140, -0.713160, 0.795145, -0.045294, -0.569586
0.209047, 0.484340, 0.831796, -0.135240, 0.245140, -0.713160, 0.527290, -0.213863, -0.569586
0.025193, 0.761036, 0.817095, -0.152320, 0.236040, -0.717080, 0.749891, -0.022558, -0.638524
-0.087352, 0.247965, 0.872239, -0.172200, 0.239400, -0.720440, 0.276978, 0.096034, -0.689011
-0.029158, 0.438956, 0.958249, -0.178360, 0.233800, -0.722540, 0.429554, 0.027657, -0.717140
-0.098576, 0.519415, 0.826611, -0.189700, 0.221620, -0.725200, 0.561017, 0.100632, -0.773399
-0.143899, 0.698572, 0.854061, -0.189700, 0.221620, -0.725200, 0.685586, 0.129686, -0.773399
0.002562, 0.218380, 0.912865, -0.196280, 0.224560, -0.720720, 0.234812, -0.002730, -0.783750
-0.078690, 0.153049, 0.961726, -0.210420, 0.221480, -0.720860, 0.157817, 0.080630, -0.825246
0.012200, 0.398757, 0.940315, -0.222740, 0.213920, -0.723800, 0.401080, -0.011944, -0.871044
0.052338, -0.110105, 1.021140, -0.228900, 0.216720, -0.720440, -0.107411, -0.050915, -0.878174
-0.052887, 0.183610, 0.922808, -0.228900, 0.216720, -0.720440, 0.196404, 0.056150, -0.878174
-0.106079, 0.401075, 0.938180, -0.236740, 0.212100, -0.719740, 0.403989, 0.103595, -0.905690
-0.003355, 0.509411, 0.924089, -0.245560, 0.207480, -0.725620, 0.503808, 0.003179, -0.934705
-0.031720, 0.173972, 1.004182, -0.257180, 0.210000, -0.714140, 0.171545, 0.031114, -0.951496
-0.065514, 0.155001, 0.861198, -0.261100, 0.208180, -0.716520, 0.178076, 0.074731, -0.963142
-0.022875, 0.100467, 0.995703, -0.261100, 0.208180, -0.716520, 0.100560, 0.022854, -0.963142
-0.022936, 0.092110, 0.998936, -0.276920, 0.210140, -0.710920, 0.091948, 0.022859, -0.987107
-0.025315, 0.077165, 1.018212, -0.280980, 0.208880, -0.708120, 0.075640, 0.024786, -0.996984
-0.028731, 0.077104, 1.000095, -0.293020, 0.205240, -0.707700, 0.076944, 0.028635, -1.025232
-0.037820, 0.079666, 1.015406, -0.294840, 0.207200, -0.702520, 0.078297, 0.037115, -1.023674
-0.021716, 0.048129, 1.026569, -0.294840, 0.207200, -0.702520, 0.046849, 0.021128, -1.023674
-0.024339, 0.029402, 1.031510, -0.302680, 0.196700, -0.703780, 0.028496, 0.023582, -1.059969
-0.026474, 0.026718, 1.008147, -0.305340, 0.198800, -0.704340, 0.026496, 0.026245, -1.059114
-0.026901, 0.021289, 1.003511, -0.303800, 0.198800, -0.700700, 0.021211, 0.026794, -1.056800
-0.026352, 0.028060, 1.000522, -0.308420, 0.196280, -0.699720, 0.028038, 0.026322, -1.069488
-0.030927, 0.031720, 0.993324, -0.308420, 0.196280, -0.699720, 0.031922, 0.031109, -1.069488
-0.028304, 0.023180, 1.000827, -0.306460, 0.199640, -0.695940, 0.023157, 0.028265, -1.058860
-0.025742, 0.014884, 1.002657, -0.309120, 0.199920, -0.699160, 0.014843, 0.025665, -1.062167
-0.025315, 0.016226, 1.000400, -0.313740, 0.196560, -0.700140, 0.016218, 0.025296, -1.076565
-0.026291, 0.018239, 0.999790, -0.310380, 0.205100, -0.695660, 0.018241, 0.026286, -1.052314
-0.025437, 0.015494, 0.992836, -0.310380, 0.205100, -0.695660, 0.015605, 0.025612, -1.052314
-0.025620, 0.012749, 1.003328, -0.313460, 0.196140, -0.691320, 0.012706, 0.025527, -1.077125
-0.024644, 0.010675, 0.999424, -0.310100, 0.199360, -0.693840, 0.010681, 0.024652, -1.064886
-0.023973, 0.015311, 0.998692, -0.310240, 0.201180, -0.689080, 0.015330, 0.023997, -1.060950
-0.025376, 0.012139, 0.998509, -0.309820, 0.196140, -0.692440, 0.012157, 0.025407, -1.071859
-0.025254, 0.007503, 0.998021, -0.309820, 0.196140, -0.692440, 0.007518, 0.025298, -1.071859
-0.023729, 0.008235, 0.996252, -0.311220, 0.199220, -0.695380, 0.008266, 0.023813, -1.066844
-0.023851, 0.008479, 0.997716, -0.309680, 0.198800, -0.691880, 0.008498, 0.023900, -1.065549
-0.024095, 0.014335, 0.995825, -0.313460, 0.196420, -0.691460, 0.014394, 0.024189, -1.076483
-0.022936, 0.012810, 0.993324, -0.307440, 0.193760, -0.696220, 0.012895, 0.023084, -1.073890
-0.026047, 0.006649, 0.994666, -0.307440, 0.193760, -0.696220, 0.006685, 0.026180, -1.073890
-0.028487, 0.003660, 0.998204, -0.308840, 0.188160, -0.696080, 0.003667, 0.028530, -1.089055
-0.025925, 0.001342, 0.997655, -0.306460, 0.191800, -0.695520, 0.001345, 0.025980, -1.077031
-0.025315, 0.003355, 0.996252, -0.302400, 0.191240, -0.689500, 0.003368, 0.025405, -1.072338
-0.026047, -0.002562, 1.000400, -0.308000, 0.190540, -0.690060, -0.002561, 0.026031, -1.082236
-0.026779, 0.000793, 0.996130, -0.308000, 0.190540, -0.690060, 0.000796, 0.026877, -1.082236
-0.023119, 0.008174, 0.995886, -0.305480, 0.193900, -0.692440, 0.008208, 0.023210, -1.070674
-0.025254, 0.001952, 0.997472, -0.310520, 0.187880, -0.690900, 0.001957, 0.025313, -1.092122
-0.028670, -0.000122, 0.999302, -0.306180, 0.196000, -0.693000, -0.000122, 0.028682, -1.066829
-0.047519, -0.023302, 0.993507, -0.301700, 0.193200, -0.689500, -0.023450, 0.047780, -1.066670
-0.036966, -0.015067, 0.999668, -0.301700, 0.193200, -0.689500, -0.015071, 0.036957, -1.066670
-0.029402, 0.007869, 0.994666, -0.307300, 0.188580, -0.693840, 0.007911, 0.029550, -1.085838
-0.030805, -0.000427, 0.991250, -0.309400, 0.186900, -0.689640, -0.000431, 0.031067, -1.092838
-0.025315, 0.003050, 0.997228, -0.307860, 0.189280, -0.694120, 0.003058, 0.025380, -1.084997
-0.035502, -0.001525, 0.997167, -0.311080, 0.191660, -0.689220, -0.001529, 0.035588, -1.084064
-0.028853, -0.005734, 0.995215, -0.309260, 0.196980, -0.689640, -0.005762, 0.028983, -1.069107
-0.074054, 0.002806, 1.013698, -0.309260, 0.196980, -0.689640, 0.002768, 0.072923, -1.069107
-0.015677, 0.019459, 0.973499, -0.310940, 0.193900, -0.693140, 0.019986, 0.016099, -1.078659
-0.131394, -0.049227, 0.996496, -0.307860, 0.196000, -0.690760, -0.049360, 0.130942, -1.069311
-0.041968, -0.024095, 0.959347, -0.295960, 0.204680, -0.696360, -0.025111, 0.043705, -1.031194
-0.001952, -0.022448, 1.011563, -0.291760, 0.195860, -0.695660, -0.022188, 0.001929, -1.045039
0.069174, 0.026108, 0.996435, -0.291760, 0.195860, -0.695660, 0.026195, -0.069287, -1.045039
-0.021289, 0.001342, 1.020042, -0.287980, 0.206500, -0.693980, 0.001316, 0.020868, -1.014160
-0.000610, 0.015067, 1.005707, -0.288960, 0.204820, -0.685440, 0.014980, 0.000606, -1.019627
-0.005856, 0.003721, 0.997045, -0.289520, 0.203840, -0.694960, 0.003732, 0.005873, -1.022799
-0.032574, -0.011407, 0.997167, -0.284340, 0.212100, -0.696640, -0.011439, 0.032653, -0.995350
-0.017751, -0.005063, 0.994544, -0.284340, 0.212100, -0.696640, -0.005091, 0.017846, -0.995350
-0.047824, -0.027877, 0.992897, -0.283920, 0.210980, -0.693700, -0.028069, 0.048110, -0.997178
0.001586, 0.047275, 1.001132, -0.281960, 0.214200, -0.696080, 0.047186, -0.001582, -0.986577
0.023180, 0.052460, 1.001315, -0.276640, 0.218680, -0.694260, 0.052343, -0.023114, -0.967333
-0.096075, -0.047580, 1.017358, -0.280560, 0.216440, -0.692580, -0.046734, 0.094054, -0.979153
-0.076494, -0.108397, 0.994178, -0.280560, 0.216440, -0.692580, -0.108603, 0.076340, -0.979153
-0.014152, -0.000122, 0.987407, -0.271880, 0.224980, -0.689780, -0.000124, 0.014332, -0.944962
0.016714, -0.002562, 0.976732, -0.270340, 0.224980, -0.692020, -0.002623, -0.017110, -0.942170
-0.007137, 0.203191, 0.995886, -0.268100, 0.225400, -0.695240, 0.201268, 0.007022, -0.937158
-0.030988, 0.021411, 1.005829, -0.264740, 0.226660, -0.687260, 0.021284, 0.030792, -0.928186
-0.065514, -0.008784, 0.983198, -0.264740, 0.226660, -0.687260, -0.008934, 0.066533, -0.928186
-0.096319, 0.021899, 0.973987, -0.264320, 0.226660, -0.694260, 0.022480, 0.098546, -0.927402
-0.027145, 0.091805, 1.011990, -0.258440, 0.230440, -0.692440, 0.090470, 0.026707, -0.908059
-0.073688, 0.039772, 1.019859, -0.250740, 0.235060, -0.694120, 0.038978, 0.072073, -0.883114
-0.067771, 0.097600, 0.942633, -0.248080, 0.235620, -0.694540, 0.103172, 0.071392, -0.876602
0.040443, -0.234362, 0.990091, -0.248080, 0.235620, -0.694540, -0.232430, -0.039728, -0.876602
0.118157, 0.015799, 0.946476, -0.231840, 0.240240, -0.696500, 0.016691, -0.124179, -0.833056
-0.004087, 0.118706, 1.003633, -0.226100, 0.244160, -0.693000, 0.117729, 0.004044, -0.812463
-0.025315, -0.064843, 1.037732, -0.218680, 0.241500, -0.693000, -0.062404, 0.024342, -0.801299
-0.079971, -0.109068, 1.023946, -0.202580, 0.241640, -0.687400, -0.106117, 0.077506, -0.763144
0.023180, -0.067771, 0.991006, -0.202580, 0.241640, -0.687400, -0.068280, -0.023332, -0.763144
0.022265, 0.075091, 0.982649, -0.196000, 0.240240, -0.691600, 0.076269, -0.022588, -0.749781
-0.002623, 0.100406, 0.954040, -0.198800, 0.242620, -0.691880, 0.104857, 0.002734, -0.751902
-0.054534, -0.062098, 0.990396, -0.190260, 0.247380, -0.690340, -0.062618, 0.054900, -0.721063
-0.030744, -0.004392, 1.012051, -0.189140, 0.240940, -0.691880, -0.004340, 0.030368, -0.730983
-0.013786, 0.113094, 0.979294, -0.189140, 0.240940, -0.691880, 0.114976, 0.013984, -0.730983
0.012688, 0.046177, 0.975024, -0.184100, 0.248220, -0.685160, 0.047324, -0.012998, -0.703605
-0.059414, 0.023546, 0.971181, -0.183680, 0.250180, -0.690340, 0.024240, 0.061083, -0.698756
-0.090951, -0.001403, 1.005036, -0.179900, 0.253820, -0.693000, -0.001396, 0.090249, -0.682037
0.003538, -0.101199, 0.997899, -0.175140, 0.260260, -0.687400, -0.101067, -0.003527, -0.657785
-0.010736, 0.030622, 0.992165, -0.175140, 0.260260, -0.687400, 0.030854, 0.010815, -0.657785
-0.028182, 0.039223, 0.984662, -0.179060, 0.258160, -0.693420, 0.039813, 0.028591, -0.671868
-0.013481, -0.040260, 0.981978, -0.175000, 0.264040, -0.690620, -0.040976, 0.013716, -0.650756
-0.109190, -0.076372, 1.022726, -0.168280, 0.262080, -0.692720, -0.074537, 0.106068, -0.636247
0.035929, 0.024217, 0.987041, -0.170380, 0.257040, -0.697900, 0.024530, -0.036374, -0.650808
0.019398, 0.003782, 0.983137, -0.170380, 0.257040, -0.697900, 0.003847, -0.019728, -0.650808
-0.006039, 0.047946, 0.997106, -0.164640, 0.266140, -0.698460, 0.048048, 0.006049, -0.619449
-0.080886, -0.071248, 0.982771, -0.166880, 0.263620, -0.697620, -0.072370, 0.081905, -0.629804
-0.006283, 0.048190, 1.006012, -0.163100, 0.261940, -0.702520, 0.047865, 0.006238, -0.622366
0.037576, 0.081435, 0.990701, -0.147420, 0.264320, -0.694400, 0.082015, -0.037783, -0.574211
-0.025132, -0.036417, 0.972401, -0.147420, 0.264320, -0.694400, -0.037433, 0.025821, -0.574211
0.045262, 0.010187, 0.985699, -0.148820, 0.266700, -0.700140, 0.010334, -0.045884, -0.574418
0.005124, 0.165798, 0.991372, -0.138740, 0.261940, -0.700140, 0.165707, -0.005098, -0.552546
0.060146, 0.050996, 1.023214, -0.135660, 0.262500, -0.695100, 0.049798, -0.058641, -0.542447
-0.090219, -0.149023, 1.014613, -0.136500, 0.262640, -0.697480, -0.145834, 0.087750, -0.544751
0.084241, 0.076006, 0.974170, -0.126560, 0.261940, -0.690900, 0.077864, -0.086000, -0.515538
0.005307, 0.005795, 0.967155, -0.126560, 0.261940, -0.690900, 0.005992, -0.005487, -0.515538
-0.190930, -0.255163, 1.051274, -0.122780, 0.259700, -0.690620, -0.238113, 0.174694, -0.507082
0.096563, 0.080947, 0.979355, -0.119560, 0.255780, -0.695800, 0.082466, -0.097949, -0.502706
-0.032757, -0.042029, 0.985333, -0.103880, 0.259700, -0.690340, -0.042629, 0.033202, -0.445956
0.042090, 0.024278, 0.945988, -0.106260, 0.255780, -0.694680, 0.025659, -0.044449, -0.459191
0.048007, 0.108153, 0.983198, -0.106260, 0.255780, -0.694680, 0.109561, -0.048497, -0.459191
0.180743, 0.134505, 1.008757, -0.099120, 0.248780, -0.698600, 0.132555, -0.175769, -0.444597
-0.178425, -0.260653, 1.007293, -0.095200, 0.245840, -0.686000, -0.253212, 0.169833, -0.434911
-0.005185, -0.087474, 0.978440, -0.094220, 0.244860, -0.694260, -0.089164, 0.005278, -0.432777
0.008296, -0.100772, 0.999973, -0.081480, 0.243740, -0.688940, -0.100436, -0.008254, -0.388062
-0.024095, -0.013542, 1.026325, -0.081480, 0.243740, -0.688940, -0.013194, 0.023471, -0.388062
-0.141032, -0.211365, 1.033096, -0.083860, 0.245420, -0.691180, -0.201809, 0.132954, -0.394711
-0.136152, 0.042517, 1.021811, -0.080220, 0.240520, -0.691320, 0.041585, 0.132352, -0.387375
-0.050813, 0.011346, 0.975573, -0.071400, 0.232680, -0.690620, 0.011630, 0.052035, -0.363188
0.009577, -0.072224, 1.034194, -0.072240, 0.229180, -0.689780, -0.069723, -0.009238, -0.370802
0.081435, 0.088938, 1.007415, -0.072240, 0.229180, -0.689780, 0.088055, -0.080349, -0.370802
-0.028121, -0.030561, 0.998204, -0.062300, 0.227500, -0.692580, -0.030606, 0.028151, -0.332743
0.009516, 0.033184, 0.984906, -0.056000, 0.217980, -0.689500, 0.033680, -0.009656, -0.316916
0.005734, 0.058316, 1.011685, -0.057400, 0.221060, -0.684460, 0.057579, -0.005658, -0.319498
0.022265, 0.044103, 0.981368, -0.045080, 0.216860, -0.684180, 0.044910, -0.022661, -0.270407
-0.148535, -0.092293, 0.985699, -0.045080, 0.216860, -0.684180, -0.093360, 0.148923, -0.270407
-0.077653, -0.137494, 1.001193, -0.045080, 0.219240, -0.687400, -0.136476, 0.076689, -0.268243
-0.043493, -0.036661, 0.995642, -0.044380, 0.212380, -0.693140, -0.036805, 0.043626, -0.271451
-0.007625, 0.003965, 0.999973, -0.041440, 0.210700, -0.696500, 0.003965, 0.007625, -0.259649
-0.003172, -0.042761, 0.997472, -0.045780, 0.215180, -0.689780, -0.042843, 0.003177, -0.275076
-0.022631, -0.082106, 0.989786, -0.045780, 0.215180, -0.689780, -0.082764, 0.022782, -0.275076
-0.027450, -0.073810, 1.003938, -0.036680, 0.210000, -0.687540, -0.073388, 0.027262, -0.238372
-0.008540, -0.012017, 0.999424, -0.034860, 0.209440, -0.682640, -0.012023, 0.008544, -0.230382
-0.008052, -0.011834, 0.998021, -0.041440, 0.209020, -0.692160, -0.011857, 0.008067, -0.261170
-0.003660, -0.010126, 0.997106, -0.032620, 0.205380, -0.693420, -0.010155, 0.003670, -0.222962
-0.004575, -0.006710, 0.995947, -0.032620, 0.205380, -0.693420, -0.006737, 0.004593, -0.222962
-0.012932, -0.004453, 0.997960, -0.034860, 0.213080, -0.685720, -0.004462, 0.012958, -0.227614
-0.009943, -0.009394, 0.995459, -0.032060, 0.206640, -0.692440, -0.009437, 0.009988, -0.219372
-0.014640, -0.011407, 0.994666, -0.035000, 0.208180, -0.688240, -0.011468, 0.014716, -0.232016
-0.017751, -0.015555, 0.998631, -0.036960, 0.213780, -0.691320, -0.015575, 0.017771, -0.236646
-0.023912, -0.027511, 0.999241, -0.036960, 0.213780, -0.691320, -0.027525, 0.023917, -0.236646
0.009882, 0.064233, 1.005585, -0.034720, 0.206360, -0.688800, 0.063790, -0.009807, -0.232138
-0.027877, -0.047458, 0.961909, -0.031920, 0.211260, -0.694540, -0.049297, 0.028938, -0.215409
-0.002745, 0.081740, 0.983991, -0.038780, 0.208880, -0.686140, 0.082880, 0.002780, -0.249017
-0.041541, 0.006527, 0.981429, -0.038080, 0.208040, -0.687400, 0.006650, 0.042301, -0.246487
-0.054351, 0.004880, 0.998387, -0.038080, 0.208040, -0.687400, 0.004888, 0.054384, -0.246487
0.036783, 0.077775, 1.007232, -0.041720, 0.218680, -0.691740, 0.077064, -0.036394, -0.253966
0.019520, 0.116144, 0.997472, -0.042980, 0.214480, -0.689500, 0.115916, -0.019436, -0.263222
-0.009516, 0.005185, 0.996130, -0.044800, 0.214060, -0.686000, 0.005205, 0.009553, -0.271759
-0.051728, 0.002257, 1.001315, -0.050400, 0.219100, -0.688100, 0.002254, 0.051614, -0.291549
-0.065087, 0.037698, 1.010221, -0.050400, 0.219100, -0.688100, 0.037299, 0.064295, -0.291549
-0.015799, -0.005978, 0.973621, -0.046900, 0.220220, -0.686280, -0.006140, 0.016225, -0.275284
0.047824, 0.032696, 0.985089, -0.053760, 0.222600, -0.688240, 0.033179, -0.048483, -0.302422
0.050691, 0.235582, 0.907375, -0.055440, 0.223720, -0.687960, 0.254022, -0.054020, -0.308366
-0.073505, 0.052765, 1.018578, -0.054040, 0.225540, -0.692720, 0.051756, 0.071943, -0.300619
-0.117242, -0.075762, 1.023824, -0.054040, 0.225540, -0.692720, -0.073864, 0.113709, -0.300619
-0.016226, 0.183549, 0.998631, -0.070840, 0.232680, -0.692720, 0.181772, 0.015979, -0.360986
-0.028121, -0.038369, 1.003511, -0.071820, 0.231700, -0.687960, -0.038216, 0.027995, -0.366028
0.026962, 0.033855, 0.980453, -0.070280, 0.233800, -0.682640, 0.034516, -0.027476, -0.357456
